theta1,theta2,gamma4,gamma1,gamma2,gamma3,l1
0.6389679973402969,0.7454626635636797,0.8519573297870625,0.2954766189196396,1.3933532425968258,1.346481519960446,190.2440731885824
0.6389679973402969,0.7454626635636797,0.9052046628987539,0.3061600958582855,1.391726515476367,1.3377397557682462,188.7225010868833
0.6389679973402969,0.7454626635636797,0.9584519960104453,0.3165021728003711,1.3900601304733897,1.32852730227143,187.25121824100742
0.6389679973402969,0.7454626635636797,1.0116993291221368,0.3264867921043879,1.3883690769510266,1.318875221973027,185.83243177088005
0.6389679973402969,0.7454626635636797,1.0649466622338282,0.3360985205609447,1.3866676188867453,1.308814481585058,184.46823483498997
0.6389679973402969,0.7454626635636797,1.1181939953455196,0.34532248386823644,1.3849693116237436,1.298375989005757,183.16061872830218
0.6389679973402969,0.7454626635636797,1.171441328457211,0.3541443053471714,1.3832870220588243,1.2875906334987646,181.91148442248866
0.6389679973402969,0.7454626635636797,1.2246886615689023,0.36255004865851437,1.3816329509363001,1.2764893277374614,180.72265356437262
0.6389679973402969,0.7454626635636797,1.2779359946805937,0.370526164365767,1.3800186561532104,1.265103050652277,179.59587893705415
0.6389679973402969,0.7454626635636797,1.331183327792285,0.3780594402818141,1.3784550761619603,1.2534628902191387,178.53285437634042
0.6389679973402969,0.7454626635636797,1.3844306609039765,0.38513695570294904,1.3769525526616087,1.2416000854420723,177.5352241250456
0.6389679973402969,0.7454626635636797,1.437677994015668,0.3917460396773229,1.3755208518984827,1.2295460668915348,176.604591592111
0.6389679973402969,0.7454626635636797,1.4909253271273595,0.3978742336102588,1.3741691839454604,1.217332495183579,175.74252747133755
0.6389679973402969,0.7454626635636797,1.5441726602390509,0.4035092585943855,1.3729062193892307,1.2049912967954666,174.95057715869532
0.6389679973402969,0.7454626635636797,1.5974199933507423,0.4086389880022849,1.3717401028661944,1.1925546965662417,174.23026739251551
0.6389679973402969,0.7454626635636797,1.6506673264624336,0.41325142597100917,1.3706784629140663,1.1800552461741243,173.5831120228305
0.6389679973402969,0.7454626635636797,1.703914659574125,0.41733469255312056,1.3697284175966165,1.1675258477782222,173.01061679855192
0.6389679973402969,0.7454626635636797,1.7571619926858164,0.4208770164354852,1.3688965753518072,1.1549997718885558,172.51428304141987
0.6389679973402969,0.7454626635636797,1.8104093257975078,0.4238667362442168,1.3681890305073896,1.142510668384058,172.095610054207
0.6389679973402969,0.7454626635636797,1.8636566589091992,0.426292311630889,1.367611352870826,1.1300925694098045,171.75609608975452
0.6389679973402969,0.7454626635636797,1.9169039920208906,0.42814234542903784,1.3671685708056385,1.1177798827058274,171.49723768302854
0.6389679973402969,0.7454626635636797,1.970151325132582,0.42940561832736224,1.3668651471833073,1.1056073736999317,171.32052712571158
0.6389679973402969,0.7454626635636797,2.0233986582442736,0.4300711376186811,1.3667049476047353,1.093610134478724,171.22744783947817
0.6389679973402969,0.7454626635636797,2.076645991355965,0.43012820168717253,1.3666912003024245,1.0818235375266043,171.21946738256287
0.6389679973402969,0.7454626635636797,2.1298933244676563,0.4295664819681934,1.3668264471770484,1.0702831719068517,171.29802780574835
0.6389679973402969,0.7454626635636797,2.1831406575793477,0.42837612414222126,1.3671124854981918,1.0590247593663449,171.46453306063253
0.6389679973402969,0.7454626635636797,2.236387990691039,0.4265478702875855,1.3675502999198665,1.048084047695754,171.72033315764912
0.6389679973402969,0.7454626635636797,2.2896353238027305,0.4240732036081458,1.3681399846318048,1.0374966785896746,172.06670477751183
0.6389679973402969,0.7454626635636797,2.342882656914422,0.42094451709065434,1.368880655727822,1.0272980272767105,172.50482806036334
0.6389679973402969,0.7454626635636797,2.3961299900261133,0.4171553071324138,1.3697703541730089,1.0175230113178753,173.03575933953664
0.6389679973402969,0.7454626635636797,2.4493773231378047,0.4127003925916392,1.3708059401989308,1.0082058663138354,173.66039965250624
0.6389679973402969,0.7454626635636797,2.502624656249496,0.4075761590085419,1.3719829804691812,0.9993798867958954,174.37945896009623
0.6389679973402969,0.7454626635636797,2.5558719893611874,0.40178082677272525,1.3732956300051198,0.991077131395426,175.19341613895338
0.6389679973402969,0.7454626635636797,2.609119322472879,0.39531474080458906,1.3747365116188155,0.9833280925189263,176.10247498749152
0.6389679973402969,0.7454626635636797,2.66236665558457,0.38818067785488103,1.3762965964651577,0.9761613322439102,177.10651670462573
0.6389679973402969,0.7454626635636797,2.7156139886962616,0.3803841658218428,1.3779650902755514,0.9696030880157377,178.2050495638133
0.6389679973402969,0.7454626635636797,2.768861321807953,0.3719338075803085,1.3797293308332466,0.963676853963373,179.3971568082231
0.6389679973402969,0.7454626635636797,2.8221086549196444,0.3628415997879993,1.381574703236649,0.9584029462213981,180.6814441267535
0.6389679973402969,0.7454626635636797,2.875355988031336,0.353123235099194,1.3834845803915685,0.9537980634564528,182.05598841880237
0.6389679973402969,0.7454626635636797,2.9286033211430276,0.34279837433790367,1.3854402968743236,0.9498748567004138,183.51828989417112
0.6389679973402969,0.7454626635636797,2.981850654254719,0.3318908736668421,1.387421164695567,0.946641525378885,185.0652298515668
0.6389679973402969,0.7454626635636797,3.0350979873664103,0.3204289508720668,1.3894045394411974,0.9441014588205001,186.69303669653988
0.6389679973402969,0.7454626635636797,3.0883453204781017,0.30844527481554057,1.3913659446479232,0.9422529442222941,188.39726285520214
0.6389679973402969,0.7454626635636797,3.141592653589793,0.29597696312068633,1.3932792609860163,0.9410889626913314,190.1727751720787
0.6389679973402969,0.7987099966753711,0.0,0.08560166759555687,1.4258632958672746,1.423935290114806,218.5347445333812
0.6389679973402969,0.7987099966753711,0.05324733311169141,0.09874426569345375,1.4269928609826772,1.4263117126782188,216.65136338645
0.6389679973402969,0.7987099966753711,0.10649466622338281,0.11194628409771311,1.4278027203828758,1.427762041906514,214.75825883148198
0.6389679973402969,0.7987099966753711,0.15974199933507421,0.12516924227192086,1.4283075396439333,1.4283077930173667,212.8613329297234
0.6389679973402969,0.7987099966753711,0.21298933244676563,0.1383770185829084,1.428524206469542,1.427973563344761,210.96613741829736
0.6389679973402969,0.7987099966753711,0.26623666555845704,0.151535724951788,1.4284712003167042,1.4267862787439731,209.0778833458729
0.6389679973402969,0.7987099966753711,0.31948399867014843,0.16461356755366996,1.4281680652738717,1.4247745749075837,207.20145457172472
0.6389679973402969,0.7987099966753711,0.37273133178183987,0.17758070179023241,1.4276349769904442,1.4219682991681315,205.34142373240866
0.6389679973402969,0.7987099966753711,0.42597866489353126,0.19040908731125356,1.4268923927602537,1.418398117019293,203.50206962346323
0.6389679973402969,0.7987099966753711,0.47922599800522264,0.20307234694269247,1.4259607734495765,1.4140952076990052,201.68739522882257
0.6389679973402969,0.7987099966753711,0.5324733311169141,0.21554563192083406,1.4248603663651616,1.4090910341752352,199.90114585854946
0.6389679973402969,0.7987099966753711,0.5857206642286055,0.22780549477151257,1.4236110390285226,1.4034171743414834,198.14682703232478
0.6389679973402969,0.7987099966753711,0.6389679973402969,0.23982977038173586,1.4222321549361407,1.397105201900299,196.42772187707132
0.6389679973402969,0.7987099966753711,0.6922153304519882,0.2515974653204322,1.4207424835455766,1.3901866070765538,194.74690790486721
0.6389679973402969,0.7987099966753711,0.7454626635636797,0.2630886551067989,1.4191601378734982,1.3826927488852039,193.10727310424537
0.6389679973402969,0.7987099966753711,0.7987099966753711,0.2742843889411908,1.4175025341350895,1.3746548320954821,191.51153132470722
0.6389679973402969,0.7987099966753711,0.8519573297870625,0.285166601297426,1.4157863687933865,1.3661039032839468,189.96223696297673
0.6389679973402969,0.7987099966753711,0.9052046628987539,0.29571802976551076,1.4140276091872004,1.3570708614276326,188.46179897752273
0.6389679973402969,0.7987099966753711,0.9584519960104453,0.3059221385430264,1.412241494595557,1.347586479386815,187.01249426556845
0.6389679973402969,0.7987099966753711,1.0116993291221368,0.31576304701253866,1.410442545174728,1.3376814333715688,185.61648043800759
0.6389679973402969,0.7987099966753711,1.0649466622338282,0.32522546294600796,1.4086445766626698,1.3273863380793804,184.2758080261555
0.6389679973402969,0.7987099966753711,1.1181939953455196,0.3342946199420298,1.4068607191380471,1.3167317856831269,182.99243214734946
0.6389679973402969,0.7987099966753711,1.171441328457211,0.3429562187981964,1.4051034384286194,1.3057483872310527,181.76822364836062
0.6389679973402969,0.7987099966753711,1.2246886615689023,0.3511963726327451,1.4033845590026308,1.2944668153121452,180.604979736408
0.6389679973402969,0.7987099966753711,1.2779359946805937,0.35900155566451414,1.4017152873708976,1.2829178470650833,179.5044340964435
0.6389679973402969,0.7987099966753711,1.331183327792285,0.3663585556627353,1.4001062351745777,1.2711324067688556,178.46826648163253
0.6389679973402969,0.7987099966753711,1.3844306609039765,0.3732544302032673,1.3985674412343136,1.2591416073518682,177.49811175219324
0.6389679973402969,0.7987099966753711,1.437677994015668,0.37967646694618895,1.397108391929056,1.2469767902252136,176.59556832333826
0.6389679973402969,0.7987099966753711,1.4909253271273595,0.38561214829416235,1.3957380393111853,1.2346695628515711,175.76220597018934
0.6389679973402969,0.7987099966753711,1.5441726602390509,0.39104912088225857,1.3944648164082347,1.2222518334499315,174.9995729215209
0.6389679973402969,0.7987099966753711,1.5974199933507423,0.39597517048151815,1.3932966491716923,1.2097558421792476,174.30920215840615
0.6389679973402969,0.7987099966753711,1.6506673264624336,0.40037820301393984,1.392240964539805,1.1972141880635616,173.69261681602725
0.6389679973402969,0.7987099966753711,1.703914659574125,0.4042462325309524,1.3913046940611815,1.1846598508002406,173.15133456883848
0.6389679973402969,0.7987099966753711,1.7571619926858164,0.40756737708535806,1.3904942725371416,1.17212620647322,172.6868708571183
0.6389679973402969,0.7987099966753711,1.8104093257975078,0.4103298636354446,1.3898156310870184,1.1596470360046316,172.30074079355288
0.6389679973402969,0.7987099966753711,1.8636566589091992,0.41252204320541264,1.3892741840454712,1.147256525010162,171.99445956375854
0.6389679973402969,0.7987099966753711,1.9169039920208906,0.4141324176914695,1.3888748090699337,1.1349892535078236,171.76954111169928
0.6389679973402969,0.7987099966753711,1.970151325132582,0.41514967982774076,1.3886218198291784,1.1228801737107923,171.62749487659306
0.6389679973402969,0.7987099966753711,2.0233986582442736,0.4155627679464734,1.3885189306457129,1.1109645739040122,171.56982032444486
0.6389679973402969,0.7987099966753711,2.076645991355965,0.4153609372732042,1.3885692124821842,1.0992780261703987,171.59799899600296
0.6389679973402969,0.7987099966753711,2.1298933244676563,0.41453384953535977,1.3887750397232907,1.0878563155222745,171.7134837744122
0.6389679973402969,0.7987099966753711,2.1831406575793477,0.4130716827166644,1.3891380272714062,1.0767353477889186,171.91768506509004
0.6389679973402969,0.7987099966753711,2.236387990691039,0.41096526269138917,1.3896589576286185,1.0659510334843247,172.21195357647025
0.6389679973402969,0.7987099966753711,2.2896353238027305,0.40820621834500587,1.3903376978225108,1.0555391448069265,172.59755940080427
0.6389679973402969,0.7987099966753711,2.342882656914422,0.40478716150737376,1.391173106307663,1.0455351429715622,173.07566712105506
0.6389679973402969,0.7987099966753711,2.3961299900261133,0.4007018926015419,1.3921629303341776,1.0359739732688098,173.647306719232
0.6389679973402969,0.7987099966753711,2.4493773231378047,0.3959456323034429,1.3933036947368138,1.0268898256366341,174.31334013863636
0.6389679973402969,0.7987099966753711,2.502624656249496,0.39051527868496544,1.3945905836742334,1.0183158591629724,175.07442346323342
0.6389679973402969,0.7987099966753711,2.5558719893611874,0.38440968824792265,1.396017317544083,1.0102838898657716,175.93096482722711
0.6389679973402969,0.7987099966753711,2.609119322472879,0.3776299779315723,1.3975760281154097,1.0028240423657386,176.88307836131634
0.6389679973402969,0.7987099966753711,2.66236665558457,0.37017984358925715,1.3992571358434838,0.9959643677128153,177.93053472144067
0.6389679973402969,0.7987099966753711,2.7156139886962616,0.36206588860139166,1.4010492343370007,0.9897304316667626,179.07270903015822
0.6389679973402969,0.7987099966753711,2.768861321807953,0.35329795427486776,1.4029389879885779,0.9841448801514607,180.30852738450594
0.6389679973402969,0.7987099966753711,2.8221086549196444,0.34388944156449747,1.4049110497895723,0.9792269913454394,181.63641343545592
0.6389679973402969,0.7987099966753711,2.875355988031336,0.33385761157713967,1.406948007239199,0.9749922268274761,183.0542369036586
0.6389679973402969,0.7987099966753711,2.9286033211430276,0.3232238504671504,1.4090303649136686,0.9714517971927329,184.55926623667565
0.6389679973402969,0.7987099966753711,2.981850654254719,0.31201388292818677,1.4111365725549327,0.968612260352478,186.14812789911213
0.6389679973402969,0.7987099966753711,3.0350979873664103,0.30025791778502947,1.4132431073358354,0.9664751730294758,187.81677497748518
0.6389679973402969,0.7987099966753711,3.0883453204781017,0.28799070944795174,1.4153246181339028,0.9650368174202524,189.56046783200682
0.6389679973402969,0.7987099966753711,3.141592653589793,0.2752515204394369,1.4173541381046244,0.9642880252637362,191.3737693957644
0.6389679973402969,0.8519573297870625,0.0,0.07660315512185412,1.4531231481548232,1.4517813082940507,218.11848017841578
0.6389679973402969,0.8519573297870625,0.05324733311169141,0.08977457569918351,1.4538597255956323,1.453493207392495,216.22949469164809
0.6389679973402969,0.8519573297870625,0.10649466622338281,0.10298788817945773,1.4542909954413057,1.4543001114787228,214.333790298766
0.6389679973402969,0.8519573297870625,0.15974199933507421,0.11620608177025411,1.4544330202146747,1.4542251462188702,212.43703765903146
0.6389679973402969,0.8519573297870625,0.21298933244676563,0.1293943846528621,1.4543036400056288,1.4532939946567023,210.5445683296166
0.6389679973402969,0.8519573297870625,0.26623666555845704,0.14252013595015578,1.4539219203253373,1.451534242688101,208.66138633795688
0.6389679973402969,0.8519573297870625,0.31948399867014843,0.1555526483871427,1.4533076951480168,1.4489748478191664,206.79218272251592
0.6389679973402969,0.8519573297870625,0.37273133178183987,0.16846306828379637,1.4524811950872312,1.4456457162267295,204.94135188097331
0.6389679973402969,0.8519573297870625,0.42597866489353126,0.18122423745929173,1.451462749803219,1.441577372737858,203.11300886629422
0.6389679973402969,0.8519573297870625,0.47922599800522264,0.19381056001327396,1.4502725538517094,1.4368007090132386,201.31100701520012
0.6389679973402969,0.8519573297870625,0.5324733311169141,0.20619787575917078,1.4489304858715395,1.4313467964888116,199.53895548603052
0.6389679973402969,0.8519573297870625,0.5857206642286055,0.21836334119837608,1.447455972009457,1.4252467521926286,197.80023642844898
0.6389679973402969,0.8519573297870625,0.6389679973402969,0.23028531833541152,1.4458678855920877,1.4185316471808147,196.098021616476
0.6389679973402969,0.8519573297870625,0.6922153304519882,0.2419432711883318,1.444184476189832,1.411232448924412,194.43528845202889
0.6389679973402969,0.8519573297870625,0.7454626635636797,0.2533176696454288,1.4424233222550522,1.4033799904104916,192.81483530209974
0.6389679973402969,0.8519573297870625,0.7987099966753711,0.2643899001261345,1.4406013024856072,1.3950049600182899,191.23929616569612
0.6389679973402969,0.8519573297870625,0.8519573297870625,0.275142182483043,1.438734581883119,1.3861379073267976,189.71115469016252
0.6389679973402969,0.8519573297870625,0.9052046628987539,0.2855574925591141,1.4368386091938776,1.3768092609537879,188.2327575672376
0.6389679973402969,0.8519573297870625,0.9584519960104453,0.295619489830299,1.4349281230268305,1.3670493553137715,186.80632734273874
0.6389679973402969,0.8519573297870625,1.0116993291221368,0.3053124496735721,1.4330171644199075,1.3568884638083047,185.43397467503502
0.6389679973402969,0.8519573297870625,1.0649466622338282,0.3146211998258901,1.4311190940516556,1.3463568364974277,184.1177100706952
0.6389679973402969,0.8519573297870625,1.1181939953455196,0.3235310607181817,1.4292466126108305,1.3354847407048507,182.85945511999552
0.6389679973402969,0.8519573297870625,1.171441328457211,0.3320277894558198,1.4274117831003004,1.3243025033348816,181.66105324584086
0.6389679973402969,0.8519573297870625,1.2246886615689023,0.3400975273128126,1.4256260540579186,1.3128405539262302,180.52427996947014
0.6389679973402969,0.8519573297870625,1.2779359946805937,0.34772675071281767,1.4239002828334166,1.301129467647046,179.45085268546305
0.6389679973402969,0.8519573297870625,1.331183327792285,0.3549022257745587,1.422244758179286,1.2892000075597647,178.44243992673685
0.6389679973402969,0.8519573297870625,1.3844306609039765,0.3616109665981053,1.4206692215037484,1.2770831655626276,177.50067008730426
0.6389679973402969,0.8519573297870625,1.437677994015668,0.3678401975878881,1.4191828861895837,1.2648102014448006,176.62713955749308
0.6389679973402969,0.8519573297870625,1.4909253271273595,0.37357732020901696,1.4177944544258516,1.2524126794915276,175.82342021146172
0.6389679973402969,0.8519573297870625,1.5441726602390509,0.3788098847064159,1.416512131012241,1.239922502031967,175.0910661719219
0.6389679973402969,0.8519573297870625,1.5974199933507423,0.38352556741122024,1.415343633612896,1.2273719392611269,174.43161975927092
0.6389679973402969,0.8519573297870625,1.6506673264624336,0.38771215441495266,1.4142961989168974,1.2147936545584292,173.84661651523516
0.6389679973402969,0.8519573297870625,1.703914659574125,0.3913575325096927,1.41337658415355,1.2022207244031302,173.3375891709369
0.6389679973402969,0.8519573297870625,1.7571619926858164,0.39444968842077505,1.4125910633932126,1.1896866518364457,172.90607040785926
0.6389679973402969,0.8519573297870625,1.8104093257975078,0.39697671752392044,1.4119454180285353,1.1772253722344252,172.55359423834562
0.6389679973402969,0.8519573297870625,1.8636566589091992,0.39892684336118633,1.4114449208157014,1.1648712499620661,172.28169580772436
0.6389679973402969,0.8519573297870625,1.9169039920208906,0.40028844942205644,1.4110943128298097,1.1526590642562478,172.09190939583175
0.6389679973402969,0.8519573297870625,1.970151325132582,0.401050124793642,1.4108977726751841,1.1406239824500874,171.9857643709941
0.6389679973402969,0.8519573297870625,2.0233986582442736,0.4012007253803387,1.4108588773050716,1.1288015184176154,171.96477882501665
0.6389679973402969,0.8519573297870625,2.076645991355965,0.40072945252471315,1.4109805538129627,1.117227473866546,172.0304505973043
0.6389679973402969,0.8519573297870625,2.1298933244676563,0.3996259508766065,1.4112650216319191,1.105937859897138,172.18424537799672
0.6389679973402969,0.8519573297870625,2.1831406575793477,0.39788042737577517,1.4117137246659863,1.0949687960498895,172.42758157043986
0.6389679973402969,0.8519573297870625,2.236387990691039,0.395483793123213,1.4123272530326776,1.0843563839372676,172.7618115931619
0.6389679973402969,0.8519573297870625,2.2896353238027305,0.39242782972997714,1.4131052543135953,1.074136552512087,173.18819931591497
0.6389679973402969,0.8519573297870625,2.342882656914422,0.38870538141096733,1.4140463345104661,1.0643448721069109,173.70789335782075
0.6389679973402969,0.8519573297870625,2.3961299900261133,0.38431057360328436,1.4151479493006094,1.0550163346275925,174.32189603372203
0.6389679973402969,0.8519573297870625,2.4493773231378047,0.3792390582008723,1.4164062866930154,1.0461850977483163,175.031027823436
0.6389679973402969,0.8519573297870625,2.502624656249496,0.3734882845770558,1.4178161428147997,1.0378841916876085,175.83588736375893
0.6389679973402969,0.8519573297870625,2.5558719893611874,0.36705779438805325,1.419370793313402,1.030145188197016,176.73680713031143
0.6389679973402969,0.8519573297870625,2.609119322472879,0.3599495366986445,1.42106186373942,1.022997832813398,177.7338051898072
0.6389679973402969,0.8519573297870625,2.66236665558457,0.3521681982494072,1.4228792032628483,1.0164696432455442,178.82653366476086
0.6389679973402969,0.8519573297870625,2.7156139886962616,0.3437215417235898,1.424810767139457,1.010585478996278,180.01422485985603
0.6389679973402969,0.8519573297870625,2.768861321807953,0.3346207427364825,1.4268425144311587,1.0053670899371547,181.29563634461203
0.6389679973402969,0.8519573297870625,2.8221086549196444,0.32488071407003294,1.4289583285180059,1.0008326544810473,182.66899665617518
0.6389679973402969,0.8519573297870625,2.875355988031336,0.31452040356794014,1.4311399688187258,0.996996321105168,184.13195365647292
0.6389679973402969,0.8519573297870625,2.9286033211430276,0.30356305029757896,1.433367062738282,0.9938677700622232,185.68152791848917
0.6389679973402969,0.8519573297870625,2.981850654254719,0.2920363823218834,1.4356171470463719,0.9914518149103047,187.3140737879858
0.6389679973402969,0.8519573297870625,3.0350979873664103,0.27997273897717956,1.4378657675190079,0.9897480656632167,189.0252509248673
0.6389679973402969,0.8519573297870625,3.0883453204781017,0.26740910118704353,1.440086644620929,0.9887506765470101,190.81000912627576
0.6389679973402969,0.8519573297870625,3.141592653589793,0.25438701528030266,1.4422519111817589,0.9884482011825229,192.6625890296607
0.6389679973402969,0.9052046628987539,0.0,0.06795610175044252,1.4810467630905377,1.4802098444449752,217.71541701415384
0.6389679973402969,0.9052046628987539,0.05324733311169141,0.08115055264379362,1.4813704806912797,1.4812334447548365,215.82224100045937
0.6389679973402969,0.9052046628987539,0.10649466622338281,0.0943696721568768,1.4814052897182466,1.4813757072298943,213.925313738741
0.6389679973402969,0.9052046628987539,0.15974199933507421,0.10757790348264966,1.4811683943424003,1.480661051239336,212.0300708607562
0.6389679973402969,0.9052046628987539,0.21298933244676563,0.12074180200899766,1.4806783659112264,1.4791159725607228,210.14162209610248
0.6389679973402969,0.9052046628987539,0.26623666555845704,0.13382990740447978,1.4799546671475123,1.4767684847534834,208.26476424756427
0.6389679973402969,0.9052046628987539,0.31948399867014843,0.14681261020878625,1.4790172624659992,1.473647671197751,206.40399635870023
0.6389679973402969,0.9052046628987539,0.37273133178183987,0.15966201819591985,1.4778863040641599,1.4697833329024974,204.56353613071718
0.6389679973402969,0.9052046628987539,0.42597866489353126,0.17235182601818622,1.4765818832594821,1.4652057175066862,202.7473369017314
0.6389679973402969,0.9052046628987539,0.47922599800522264,0.18485719035675047,1.475123837026464,1.4599453159373417,200.95910470833658
0.6389679973402969,0.9052046628987539,0.5324733311169141,0.19715461181898414,1.473531600560841,1.4540327146188605,199.202315107139
0.6389679973402969,0.9052046628987539,0.5857206642286055,0.2092218241094693,1.4718240977527126,1.4474984927008387,197.48022955173778
0.6389679973402969,0.9052046628987539,0.6389679973402969,0.22103769055722464,1.470019662530029,1.440373155318499,195.79591120850478
0.6389679973402969,0.9052046628987539,0.6922153304519882,0.2325821077495123,1.4681359850864617,1.432687095357784,194.1522401542751
0.6389679973402969,0.9052046628987539,0.7454626635636797,0.24383591584508926,1.4661900779629955,1.4244705774990432,192.5519279404951
0.6389679973402969,0.9052046628987539,0.7987099966753711,0.25478081503642763,1.4641982578026878,1.415753739453231,190.99753153411504
0.6389679973402969,0.9052046628987539,0.8519573297870625,0.2653992876202741,1.4621761393222297,1.4065666062700932,189.4914666614262
0.6389679973402969,0.9052046628987539,0.9052046628987539,0.27567452512307,1.460138638672429,1.3969391144204755,188.03602058671655
0.6389679973402969,0.9052046628987539,0.9584519960104453,0.28559035998894433,1.4580999838704467,1.3869011430239095,186.63336435943174
0.6389679973402969,0.9052046628987539,1.0116993291221368,0.29513120141673693,1.4560737304053277,1.3764825501371858,185.2855645610303
0.6389679973402969,0.9052046628987539,1.0649466622338282,0.3042819749782418,1.454072780474954,1.3657132124697222,183.99459457538202
0.6389679973402969,0.9052046628987539,1.1181939953455196,0.3130280657770575,1.4521094045732008,1.3546230672271398,182.76234540033477
0.6389679973402969,0.9052046628987539,1.171441328457211,0.321355264970782,1.4501952643749874,1.3432421550611984,181.5906360074652
0.6389679973402969,0.9052046628987539,1.2246886615689023,0.32924971959368615,1.4483414360292284,1.3316006632992903,180.48122324738532
0.6389679973402969,0.9052046628987539,1.2779359946805937,0.33669788571345527,1.4465584330992642,1.3197289687699718,179.43581128657465
0.6389679973402969,0.9052046628987539,1.331183327792285,0.34368648505235216,1.4448562284873452,1.3076576796351376,178.45606054945273
0.6389679973402969,0.9052046628987539,1.3844306609039765,0.3502024653174675,1.4432442747427041,1.2954176756855524,177.5435961269121
0.6389679973402969,0.9052046628987539,1.437677994015668,0.3562329645901244,1.4417315221974496,1.2830401465677395,176.7000155986211
0.6389679973402969,0.9052046628987539,1.4909253271273595,0.3617652802330816,1.4403264344005535,1.2705566273870343,175.92689620144188
0.6389679973402969,0.9052046628987539,1.5441726602390509,0.3667868428989493,1.4390370003256243,1.2579990310730074,175.22580126054766
0.6389679973402969,0.9052046628987539,1.5974199933507423,0.3712851963423084,1.4378707428254005,1.245399676808332,174.59828578226626
0.6389679973402969,0.9052046628987539,1.6506673264624336,0.37524798387439595,1.436834722788101,1.2327913137052064,174.0459010890073
0.6389679973402969,0.9052046628987539,1.703914659574125,0.37866294243152576,1.4359355384296186,1.2202071387723676,173.5701983559792
0.6389679973402969,0.9052046628987539,1.7571619926858164,0.38151790536404184,1.4351793191304736,1.2076808080494206,173.1727308870928
0.6389679973402969,0.9052046628987539,1.8104093257975078,0.38380081521374776,1.4345717131897788,1.1952464395878064,172.85505494431118
0.6389679973402969,0.9052046628987539,1.8636566589091992,0.38549974788755564,1.4341178688431815,1.1829386067452847,172.61872891954982
0.6389679973402969,0.9052046628987539,1.9169039920208906,0.38660294976782883,1.4338224078739439,1.1707923200310748,172.4653106122679
0.6389679973402969,0.9052046628987539,1.970151325132582,0.38709888946556953,1.4336893911206607,1.1588429954826953,172.39635235123447
0.6389679973402969,0.9052046628987539,2.0233986582442736,0.3869763260080882,1.4337222752041512,1.147126407313294,172.41339367363807
0.6389679973402969,0.9052046628987539,2.076645991355965,0.3862243953595002,1.4339238598175712,1.1356786223156705,172.51795125383836
0.6389679973402969,0.9052046628987539,2.1298933244676563,0.3848327172081953,1.4342962249912943,1.1245359132853525,172.71150575751122
0.6389679973402969,0.9052046628987539,2.1831406575793477,0.38279152393356447,1.4348406578543957,1.1137346485399968,172.9954852886096
0.6389679973402969,0.9052046628987539,2.236387990691039,0.38009181355310645,1.4355575685843023,1.1033111544947378,173.3712450998537
0.6389679973402969,0.9052046628987539,2.2896353238027305,0.37672552822331506,1.4364463954795472,1.0933015482354431,173.84004325684347
0.6389679973402969,0.9052046628987539,2.342882656914422,0.37268575949158345,1.4375054994232814,1.0837415371540502,174.40301198658244
0.6389679973402969,0.9052046628987539,2.3961299900261133,0.3679669809371877,1.4387320484428778,1.0746661830189308,175.061124509111
0.6389679973402969,0.9052046628987539,2.4493773231378047,0.3625653080618521,1.4401218936280076,1.0661096284009592,175.81515725237946
0.6389679973402969,0.9052046628987539,2.502624656249496,0.3564787842619461,1.4416694383566575,1.0581047842181361,176.6656474917123
0.6389679973402969,0.9052046628987539,2.5558719893611874,0.34970769040977345,1.4433675036000557,1.0506829783526555,177.61284664176225
0.6389679973402969,0.9052046628987539,2.609119322472879,0.34225487397942855,1.4452071930275718,1.0438735668808696,178.6566696645431
0.6389679973402969,0.9052046628987539,2.66236665558457,0.3341260917837071,1.4471777626913886,1.0377035114690052,179.7966413428088
0.6389679973402969,0.9052046628987539,2.7156139886962616,0.3253303582837258,1.4492665011991899,1.0321969289279243,181.0318405000607
0.6389679973402969,0.9052046628987539,2.768861321807953,0.31588028917333116,1.4514586274197365,1.027374621750283,182.36084361702862
0.6389679973402969,0.9052046628987539,2.8221086549196444,0.3057924276547816,1.4537372138235998,1.0232536015800262,183.78166968213176
0.6389679973402969,0.9052046628987539,2.875355988031336,0.2950875386913527,1.4560831444263598,1.019846620827987,185.29172849392322
0.6389679973402969,0.9052046628987539,2.9286033211430276,0.2837908547771774,1.458475116838754,1.0171617308159222,186.8877749715999
0.6389679973402969,0.9052046628987539,2.981850654254719,0.27193225567472123,1.46088969798888,1.0152018876004616,188.56587228215776
0.6389679973402969,0.9052046628987539,3.0350979873664103,0.2595463644227596,1.4633014425183748,1.0139646286366288,190.32136671158352
0.6389679973402969,0.9052046628987539,3.0883453204781017,0.24667254298419097,1.465683081542479,1.0134418442980095,192.14887714460838
0.6389679973402969,0.9052046628987539,3.141592653589793,0.23335477337815616,1.468005787330815,1.0136196676099853,194.04230173170038
0.6389679973402969,0.9584519960104453,0.0,0.059652464739043315,1.5095938288656454,1.5091803578717373,217.32569779486354
0.6389679973402969,0.9584519960104453,0.05324733311169141,0.07286434737145411,1.5094864535602155,1.5094940221122533,215.42983014299736
0.6389679973402969,0.9584519960104453,0.10649466622338281,0.08608401332771377,1.5091085098417805,1.508952479538116,213.5331283232865
0.6389679973402969,0.9584519960104453,0.15974199933507421,0.09927733358019047,1.5084780816801275,1.507581120606946,211.64079130936082
